8319 32655
1784 879 1
1784 1650 1
1785 448 1
1785 1085 1
1786 100 1
1786 1672 1
1787 680 1
1787 1529 1
1788 327 1
1788 574 1
1788 847 1
1789 643 1
1789 1044 1
1791 858 1
1791 1166 1
1792 64 1
1792 973 1
1792 1596 1
1793 1222 1
1794 389 1
1794 1038 1
1794 1275 1
1794 1298 1
1794 1495 1
1795 229 1
1795 867 1
1795 1378 1
1796 1724 1
1798 942 1
1799 130 1
1799 1554 1
1800 1565 1
1801 427 1
1801 434 1
1801 860 1
1801 1278 1
1802 259 1
1802 419 1
1802 1136 1
1802 1166 1
1803 53 1
1803 1069 1
1803 1622 1
1803 1677 1
1804 619 1
1804 680 1
1807 801 1
1807 1166 1
1808 1489 1
1809 17 1
1811 569 1
1812 129 1
1812 400 1
1812 1195 1
1813 1205 1
1815 1205 1
1816 262 1
1816 1030 1
1816 1042 1
1817 17 1
1817 1080 1
1817 1119 1
1817 1809 1
1818 617 1
1818 1468 1
1821 531 1
1821 1372 1
1822 717 1
1822 1187 1
1823 77 1
1824 571 1
1824 1303 1
1824 1440 1
1825 35 1
1825 851 1
1825 1272 1
1826 858 1
1826 1166 1
1827 767 1
1827 1079 1
1828 764 1
1828 834 1
1830 794 1
1832 626 1
1833 1413 1
1833 1612 1
1834 224 1
1834 899 1
1835 1000 1
1836 222 1
1836 242 1
1836 402 1
1836 905 1
1836 1470 1
1836 1509 1
1836 1733 1
1837 1003 1
1837 1684 1
1839 907 1
1839 1718 1
1839 1722 1
1840 694 1
1840 1389 1
1841 324 1
1841 677 1
1841 1778 1
1842 282 1
1842 529 1
1842 717 1
1842 987 1
1842 1193 1
1842 1221 1
1842 1229 1
1842 1293 1
1842 1369 1
1842 1601 1
1842 1666 1
1847 150 1
1847 421 1
1847 489 1
1847 860 1
1847 1282 1
1847 1594 1
1847 1655 1
1848 1712 1
1849 1000 1
1849 1279 1
1850 1320 1
1850 1482 1
1851 29 1
1851 95 1
1851 392 1
1851 483 1
1851 708 1
1851 949 1
1852 954 1
1857 208 1
1857 374 1
1857 721 1
1857 1134 1
1857 1183 1
1857 1524 1
1858 454 1
1858 795 1
1858 860 1
1858 897 1
1858 1160 1
1859 403 1
1860 972 1
1861 831 1
1861 1006 1
1862 1804 1
1863 605 1
1863 1631 1
1863 1769 1
1864 1263 1
1864 1392 1
1865 713 1
1866 843 1
1867 1559 1
1867 1717 1
1868 1070 1
1870 858 1
1870 1826 1
1871 1205 1
1872 25 1
1872 89 1
1872 315 1
1872 975 1
1873 472 1
1873 638 1
1873 698 1
1873 831 1
1873 1006 1
1873 1601 1
1874 1463 1
1875 429 1
1876 1759 1
1877 75 1
1877 148 1
1877 331 1
1877 374 1
1877 977 1
1877 1128 1
1878 42 1
1878 148 1
1878 169 1
1878 460 1
1878 1104 1
1878 1206 1
1878 1719 1
1879 324 1
1879 677 1
1879 1471 1
1879 1644 1
1879 1708 1
1879 1778 1
1882 642 1
1883 875 1
1883 923 1
1883 1003 1
1884 474 1
1884 869 1
1885 25 1
1885 31 1
1885 461 1
1886 1213 1
1890 1424 1
1891 501 1
1891 1566 1
1892 877 1
1894 694 1
1894 1119 1
1894 1363 1
1895 1109 1
1895 1843 1
1896 443 1
1896 605 1
1896 644 1
1896 934 1
1896 1103 1
1896 1136 1
1896 1347 1
1896 1616 1
1896 1631 1
1896 1644 1
1896 1755 1
1896 1769 1
1896 1807 1
1896 1863 1
1897 472 1
1897 1873 1
1898 878 1
1898 1238 1
1899 21 1
1899 1197 1
1900 276 1
1900 709 1
1902 1678 1
1902 1748 1
1903 831 1
1903 1006 1
1903 1590 1
1903 1897 1
1904 657 1
1905 1011 1
1905 1686 1
1905 1756 1
1906 1200 1
1907 534 1
1909 560 1
1910 120 1
1910 355 1
1910 655 1
1910 1311 1
1911 643 1
1912 868 1
1912 875 1
1912 1567 1
1913 757 1
1913 1612 1
1913 1833 1
1914 549 1
1914 569 1
1914 588 1
1914 735 1
1914 886 1
1914 1011 1
1914 1453 1
1914 1686 1
1914 1697 1
1915 589 1
1915 973 1
1915 1342 1
1916 5 1
1916 196 1
1916 346 1
1916 371 1
1916 460 1
1916 552 1
1916 721 1
1916 747 1
1916 749 1
1916 791 1
1916 832 1
1916 1145 1
1916 1230 1
1916 1231 1
1917 174 1
1917 689 1
1917 1657 1
1918 1544 1
1921 196 1
1922 243 1
1922 1311 1
1922 1871 1
1923 700 1
1924 430 1
1924 479 1
1924 756 1
1924 802 1
1925 117 1
1926 256 1
1926 299 1
1926 364 1
1926 725 1
1926 1000 1
1926 1011 1
1926 1497 1
1927 707 1
1927 923 1
1927 1699 1
1928 314 1
1929 408 1
1931 1416 1
1932 829 1
1934 1388 1
1935 670 1
1935 841 1
1935 1580 1
1937 136 1
1937 1324 1
1938 275 1
1938 1414 1
1939 372 1
1939 551 1
1939 607 1
1939 787 1
1939 1320 1
1939 1775 1
1940 226 1
1940 258 1
1940 328 1
1940 1411 1
1941 100 1
1941 277 1
1942 801 1
1942 831 1
1942 858 1
1942 892 1
1942 1006 1
1942 1166 1
1943 1364 1
1943 1732 1
1944 1725 1
1945 534 1
1945 1901 1
1946 1906 1
1947 693 1
1947 822 1
1947 1686 1
1947 1739 1
1948 317 1
1948 487 1
1948 835 1
1948 1018 1
1948 1142 1
1949 889 1
1949 1136 1
1949 1753 1
1949 1756 1
1949 1896 1
1950 256 1
1950 299 1
1950 443 1
1950 605 1
1950 934 1
1950 1616 1
1950 1644 1
1950 1828 1
1950 1896 1
1952 931 1
1953 643 1
1953 872 1
1955 1201 1
1955 1205 1
1957 1045 1
1958 12 1
1958 324 1
1958 1778 1
1959 1364 1
1959 1808 1
1959 1943 1
1960 934 1
1960 1753 1
1960 1755 1
1960 1896 1
1960 1950 1
1962 29 1
1962 95 1
1962 492 1
1962 890 1
1962 949 1
1962 1292 1
1963 1374 1
1964 132 1
1964 193 1
1967 12 1
1967 123 1
1967 144 1
1967 324 1
1967 631 1
1967 677 1
1967 731 1
1967 754 1
1967 762 1
1967 1417 1
1967 1471 1
1967 1644 1
1967 1697 1
1967 1708 1
1967 1879 1
1967 1958 1
1968 324 1
1968 1697 1
1968 1778 1
1968 1967 1
1969 229 1
1969 330 1
1969 629 1
1969 738 1
1969 1115 1
1969 1619 1
1970 181 1
1972 931 1
1973 658 1
1973 787 1
1974 501 1
1974 547 1
1974 612 1
1974 697 1
1974 1496 1
1976 1188 1
1977 146 1
1977 997 1
1977 1832 1
1978 804 1
1979 76 1
1979 434 1
1980 1263 1
1981 144 1
1981 631 1
1981 677 1
1981 1471 1
1981 1644 1
1981 1778 1
1981 1967 1
1982 619 1
1983 619 1
1984 967 1
1985 170 1
1985 712 1
1985 825 1
1986 437 1
1986 1526 1
1987 1061 1
1987 1797 1
1988 113 1
1988 236 1
1988 1751 1
1989 282 1
1989 299 1
1989 1229 1
1989 1369 1
1989 1842 1
1990 176 1
1991 423 1
1991 1000 1
1991 1926 1
1992 345 1
1992 442 1
1992 1747 1
1993 441 1
1993 482 1
1993 566 1
1993 667 1
1993 782 1
1993 828 1
1993 1014 1
1993 1142 1
1993 1474 1
1993 1663 1
1994 171 1
1994 390 1
1994 1114 1
1994 1545 1
1995 113 1
1995 1751 1
1995 1988 1
1997 871 1
1998 226 1
2000 42 1
2000 169 1
2000 346 1
2001 1177 1
2002 1222 1
2003 1724 1
2004 567 1
2004 1209 1
2004 1364 1
2005 229 1
2005 254 1
2005 330 1
2005 738 1
2005 784 1
2005 1137 1
2005 1298 1
2005 1302 1
2005 1645 1
2005 1969 1
2006 1712 1
2009 822 1
2009 955 1
2009 1074 1
2009 1926 1
2010 132 1
2010 174 1
2010 663 1
2010 1657 1
2010 1917 1
2011 155 1
2011 157 1
2011 323 1
2011 621 1
2011 1653 1
2013 270 1
2014 1001 1
2014 1311 1
2014 1395 1
2015 375 1
2015 378 1
2015 974 1
2015 1824 1
2017 409 1
2017 507 1
2017 1259 1
2017 1502 1
2017 1541 1
2017 1689 1
2017 1764 1
2017 1768 1
2018 927 1
2020 25 1
2020 197 1
2020 482 1
2020 712 1
2020 1318 1
2022 1044 1
2024 248 1
2024 694 1
2024 1363 1
2025 578 1
2028 294 1
2029 116 1
2029 908 1
2029 1291 1
2029 1581 1
2030 1303 1
2032 1718 1
2032 1839 1
2033 822 1
2033 888 1
2034 742 1
2034 1050 1
2034 1107 1
2036 93 1
2036 123 1
2036 922 1
2036 1037 1
2036 1338 1
2036 1364 1
2036 1681 1
2036 1732 1
2036 1808 1
2037 231 1
2037 1631 1
2037 1896 1
2040 1177 1
2041 531 1
2041 954 1
2041 1462 1
2042 67 1
2042 738 1
2043 801 1
2043 892 1
2043 1166 1
2044 105 1
2044 443 1
2044 605 1
2044 864 1
2044 1421 1
2044 1644 1
2044 1896 1
2044 1950 1
2048 270 1
2048 697 1
2049 264 1
2049 1376 1
2049 1511 1
2050 100 1
2050 156 1
2050 277 1
2050 393 1
2050 1161 1
2051 872 1
2051 1953 1
2052 1770 1
2053 562 1
2053 1364 1
2053 1558 1
2053 1685 1
2054 1311 1
2056 472 1
2056 831 1
2056 1006 1
2056 1873 1
2056 1897 1
2056 1903 1
2057 342 1
2057 1175 1
2059 1887 1
2060 576 1
2060 1074 1
2060 1636 1
2061 323 1
2061 1271 1
2061 1313 1
2061 1874 1
2062 1712 1
2062 2006 1
2063 82 1
2063 454 1
2063 809 1
2063 860 1
2063 1023 1
2064 35 1
2064 617 1
2065 2029 1
2066 338 1
2067 171 1
2067 1994 1
2068 226 1
2068 258 1
2068 328 1
2068 1000 1
2068 1940 1
2068 1998 1
2069 1113 1
2069 1191 1
2070 620 1
2070 653 1
2071 434 1
2071 1979 1
2072 153 1
2072 1388 1
2073 184 1
2073 214 1
2073 500 1
2073 652 1
2073 1561 1
2074 156 1
2074 757 1
2074 1561 1
2077 1746 1
2078 208 1
2079 603 1
2079 1936 1
2080 2045 1
2081 94 1
2081 553 1
2083 1218 1
2083 1857 1
2083 1872 1
2084 495 1
2084 810 1
2084 989 1
2084 1712 1
2084 1855 1
2086 1014 1
2086 1323 1
2087 1585 1
2088 1154 1
2089 62 1
2089 72 1
2089 75 1
2089 460 1
2089 946 1
2089 1036 1
2089 1067 1
2089 1206 1
2089 1218 1
2089 1254 1
2089 1522 1
2089 1665 1
2089 1733 1
2089 1877 1
2090 351 1
2090 1729 1
2090 2055 1
2092 903 1
2092 2026 1
2093 531 1
2093 801 1
2093 913 1
2093 1136 1
2093 1166 1
2093 1257 1
2093 1502 1
2093 1702 1
2093 1741 1
2094 648 1
2094 1728 1
2095 389 1
2095 1014 1
2095 1275 1
2095 1298 1
2095 1419 1
2097 48 1
2098 1158 1
2099 438 1
2099 581 1
2099 1331 1
2100 1768 1
2101 611 1
2102 495 1
2102 822 1
2102 868 1
2102 888 1
2102 1912 1
2102 2033 1
2103 440 1
2104 1031 1
2105 132 1
2105 308 1
2105 330 1
2105 449 1
2105 482 1
2105 566 1
2105 1014 1
2105 1209 1
2105 1993 1
2106 484 1
2106 556 1
2106 1236 1
2106 1458 1
2107 2005 1
2108 564 1
2109 118 1
2109 514 1
2109 865 1
2111 941 1
2112 270 1
2112 2013 1
2112 2048 1
2113 2087 1
2114 1939 1
2115 187 1
2115 288 1
2115 398 1
2115 703 1
2115 940 1
2115 958 1
2115 1522 1
2115 1632 1
2115 1638 1
2116 173 1
2116 809 1
2116 889 1
2116 1136 1
2116 1150 1
2116 1151 1
2116 1316 1
2116 1397 1
2116 1615 1
2116 1753 1
2116 1756 1
2116 1949 1
2117 370 1
2118 637 1
2118 734 1
2118 1162 1
2119 83 1
2119 1254 1
2120 693 1
2120 822 1
2120 1011 1
2120 1686 1
2120 1905 1
2120 1947 1
2121 1797 1
2122 520 1
2122 1649 1
2123 1347 1
2123 1397 1
2123 1547 1
2123 1724 1
2123 2003 1
2124 122 1
2124 1454 1
2126 379 1
2127 40 1
2127 567 1
2127 1209 1
2127 2004 1
2128 402 1
2128 1416 1
2128 1665 1
2129 1175 1
2130 1199 1
2130 1400 1
2130 1685 1
2131 476 1
2131 719 1
2131 1644 1
2131 1697 1
2131 1795 1
2133 1105 1
2134 266 1
2135 177 1
2135 1615 1
2135 2116 1
2136 631 1
2136 754 1
2136 1778 1
2136 1967 1
2137 346 1
2138 487 1
2138 841 1
2138 1576 1
2138 1664 1
2139 174 1
2139 667 1
2139 1298 1
2139 1323 1
2139 1414 1
2139 1938 1
2139 2010 1
2140 879 1
2140 1094 1
2140 1395 1
2140 1451 1
2140 1650 1
2140 1829 1
2141 70 1
2141 176 1
2141 406 1
2141 743 1
2141 882 1
2141 1475 1
2142 1921 1
2144 1894 1
2145 631 1
2145 731 1
2145 1697 1
2145 1778 1
2145 1914 1
2145 1967 1
2145 1981 1
2147 624 1
2148 141 1
2148 1445 1
2149 497 1
2149 605 1
2149 677 1
2150 12 1
2150 745 1
2150 1771 1
2150 1778 1
2151 801 1
2151 858 1
2151 892 1
2151 913 1
2151 985 1
2151 1136 1
2151 1166 1
2151 1257 1
2151 1791 1
2151 1942 1
2151 2043 1
2151 2093 1
2152 371 1
2152 729 1
2152 1208 1
2153 410 1
2153 420 1
2153 1158 1
2153 1197 1
2153 1472 1
2154 879 1
2154 2080 1
2155 766 1
2155 1195 1
2158 869 1
2159 959 1
2160 1177 1
2160 1256 1
2162 707 1
2163 28 1
2163 316 1
2163 917 1
2163 1242 1
2163 1289 1
2164 676 1
2164 914 1
2165 1744 1
2166 1000 1
2167 875 1
2167 1074 1
2168 1880 1
2169 1605 1
2170 931 1
2171 188 1
2171 230 1
2171 607 1
2171 935 1
2171 1406 1
2171 1446 1
2171 1597 1
2171 1740 1
2171 1827 1
2171 1939 1
2173 1244 1
2174 1736 1
2177 1081 1
2179 1200 1
2180 11 1
2181 136 1
2181 437 1
2181 1526 1
2181 1986 1
2182 1055 1
2182 2157 1
2183 1041 1
2186 1465 1
2187 2049 1
2188 1117 1
2189 342 1
2189 1157 1
2190 421 1
2190 453 1
2190 454 1
2190 809 1
2190 860 1
2190 966 1
2190 1023 1
2190 1278 1
2190 1361 1
2190 1554 1
2190 1594 1
2190 1799 1
2190 1801 1
2190 1847 1
2190 2063 1
2190 2152 1
2190 2161 1
2191 1223 1
2191 1278 1
2192 160 1
2192 283 1
2192 1200 1
2192 1381 1
2192 1432 1
2192 2179 1
2194 225 1
2194 232 1
2194 821 1
2194 1271 1
2194 1621 1
2195 982 1
2196 927 1
2197 77 1
2197 1116 1
2197 1302 1
2198 1899 1
2200 931 1
2201 517 1
2201 651 1
2201 1000 1
2201 1100 1
2202 66 1
2202 1388 1
2202 1508 1
2204 942 1
2205 431 1
2205 531 1
2205 1166 1
2205 1222 1
2205 2041 1
2205 2093 1
2206 212 1
2206 443 1
2206 1423 1
2206 1685 1
2207 388 1
2207 699 1
2207 1049 1
2209 497 1
2210 337 1
2210 1746 1
2211 264 1
2211 1511 1
2211 2049 1
2212 733 1
2213 495 1
2213 506 1
2213 740 1
2213 1011 1
2213 1022 1
2213 1038 1
2213 1074 1
2213 1595 1
2213 1639 1
2213 1686 1
2213 1905 1
2213 2120 1
2213 2163 1
2214 1017 1
2215 687 1
2215 1390 1
2215 2085 1
2216 419 1
2217 6 1
2218 1629 1
2219 105 1
2219 605 1
2219 644 1
2219 1421 1
2219 1863 1
2219 1896 1
2219 2044 1
2220 931 1
2220 1939 1
2222 2150 1
2227 614 1
2228 2140 1
2229 342 1
2229 668 1
2229 1157 1
2229 1661 1
2229 2189 1
2231 711 1
2231 1224 1
2233 274 1
2233 1024 1
2234 1377 1
2236 484 1
2236 556 1
2236 2106 1
2239 1396 1
2239 1460 1
2240 688 1
2240 1346 1
2241 161 1
2241 1927 1
2242 1844 1
2244 103 1
2244 653 1
2244 782 1
2244 1582 1
2245 1240 1
2246 375 1
2246 378 1
2246 620 1
2246 974 1
2246 1101 1
2246 1383 1
2246 2015 1
2247 1213 1
2247 1886 1
2248 98 1
2248 730 1
2248 1000 1
2248 1279 1
2248 1849 1
2249 160 1
2249 1213 1
2250 510 1
2250 937 1
2250 1160 1
2252 2079 1
2254 636 1
2254 1405 1
2255 1630 1
2256 90 1
2256 400 1
2256 521 1
2258 489 1
2258 692 1
2258 777 1
2258 1626 1
2260 1055 1
2260 2182 1
2261 132 1
2261 1209 1
2262 521 1
2262 1042 1
2263 487 1
2263 498 1
2263 866 1
2263 1065 1
2263 1387 1
2263 1486 1
2264 424 1
2265 507 1
2265 744 1
2265 1259 1
2265 1482 1
2265 1689 1
2265 1691 1
2265 1768 1
2265 2017 1
2266 1597 1
2267 41 1
2267 1174 1
2268 454 1
2268 714 1
2268 768 1
2268 1690 1
2268 1858 1
2269 500 1
2269 586 1
2269 874 1
2269 1006 1
2269 1873 1
2269 1897 1
2269 1903 1
2269 2056 1
2270 424 1
2270 565 1
2271 177 1
2271 265 1
2271 787 1
2271 1213 1
2273 326 1
2273 593 1
2273 1606 1
2274 569 1
2274 735 1
2274 888 1
2274 1011 1
2276 1770 1
2277 152 1
2278 1185 1
2279 2248 1
2280 13 1
2280 98 1
2280 730 1
2280 1051 1
2280 1615 1
2280 1979 1
2280 2009 1
2280 2248 1
2280 2269 1
2280 2279 1
2281 738 1
2281 784 1
2281 802 1
2281 2005 1
2282 1417 1
2282 1652 1
2283 67 1
2283 420 1
2283 711 1
2283 805 1
2283 1038 1
2283 1676 1
2283 2042 1
2284 800 1
2284 1003 1
2284 1304 1
2284 1943 1
2287 751 1
2287 1136 1
2287 1166 1
2287 2151 1
2290 1698 1
2291 2190 1
2294 299 1
2294 658 1
2294 787 1
2294 1388 1
2294 1850 1
2294 1973 1
2295 847 1
2295 1788 1
2296 450 1
2296 860 1
2296 990 1
2296 1554 1
2296 2281 1
2297 264 1
2297 391 1
2297 2049 1
2297 2099 1
2297 2211 1
2298 229 1
2298 330 1
2298 1460 1
2303 281 1
2305 1150 1
2307 400 1
2307 933 1
2307 1195 1
2307 1196 1
2307 1335 1
2308 454 1
2308 859 1
2308 860 1
2308 1160 1
2308 1278 1
2308 1661 1
2308 1858 1
2308 1954 1
2308 2190 1
2309 1199 1
2309 1400 1
2309 1685 1
2309 2130 1
2310 882 1
2311 282 1
2311 1842 1
2311 1989 1
2311 2300 1
2312 123 1
2313 263 1
2314 599 1
2314 1639 1
2314 1934 1
2315 850 1
2316 1038 1
2316 1137 1
2316 1632 1
2316 1645 1
2316 2005 1
2318 547 1
2318 655 1
2318 1974 1
2319 1308 1
2319 2068 1
2320 267 1
2320 511 1
2320 852 1
2320 1703 1
2320 2019 1
2321 268 1
2321 373 1
2321 762 1
2322 25 1
2322 197 1
2322 543 1
2322 712 1
2322 1298 1
2322 2020 1
2323 419 1
2324 408 1
2324 1213 1
2326 581 1
2326 954 1
2326 1331 1
2327 494 1
2327 995 1
2327 1665 1
2328 1068 1
2329 176 1
2329 882 1
2329 1300 1
2329 1714 1
2330 230 1
2330 2171 1
2331 640 1
2331 1016 1
2331 1116 1
2331 1158 1
2331 1919 1
2332 1300 1
2334 679 1
2338 213 1
2339 120 1
2341 115 1
2341 1369 1
2341 1842 1
2341 1989 1
2342 1310 1
2343 1083 1
2345 1185 1
2345 1604 1
2346 954 1
2347 42 1
2347 371 1
2347 552 1
2347 1231 1
2347 1289 1
2347 1916 1
2349 256 1
2349 372 1
2349 658 1
2349 787 1
2349 1056 1
2349 1320 1
2349 1750 1
2349 1939 1
2349 1973 1
2349 2294 1
2350 954 1
2350 1083 1
2351 1136 1
2352 1042 1
2352 1061 1
2353 1714 1
2354 578 1
2354 982 1
2354 2025 1
2355 612 1
2355 1496 1
2357 1238 1
2357 1898 1
2359 313 1
2359 1528 1
2360 132 1
2362 637 1
2362 1759 1
2362 2118 1
2363 98 1
2363 1094 1
2363 2140 1
2364 1129 1
2364 1894 1
2364 2141 1
2365 562 1
2365 1825 1
2366 1265 1
2367 62 1
2367 335 1
2367 356 1
2367 398 1
2367 400 1
2367 592 1
2367 710 1
2367 736 1
2367 848 1
2367 1002 1
2367 1113 1
2367 1733 1
2367 2069 1
2367 2089 1
2368 1552 1
2369 267 1
2369 620 1
2369 841 1
2369 1101 1
2369 1576 1
2369 2019 1
2369 2320 1
2370 224 1
2370 1615 1
2370 2034 1
2370 2135 1
2370 2190 1
2371 326 1
2372 288 1
2372 524 1
2372 916 1
2372 1391 1
2372 1399 1
2372 1656 1
2372 2115 1
2373 1571 1
2374 409 1
2374 507 1
2374 1764 1
2374 2017 1
2375 276 1
2375 278 1
2375 901 1
2375 1292 1
2375 1565 1
2375 1747 1
2376 791 1
2376 1038 1
2376 1192 1
2378 567 1
2378 1209 1
2378 1364 1
2378 1489 1
2378 1808 1
2378 2004 1
2378 2127 1
2379 1222 1
2380 420 1
2380 1016 1
2380 1298 1
2380 1645 1
2381 297 1
2381 393 1
2382 141 1
2382 323 1
2382 788 1
2382 1588 1
2382 2038 1
2383 1778 1
2383 1967 1
2386 34 1
2386 326 1
2386 732 1
2386 911 1
2386 1284 1
2386 2105 1
2387 324 1
2387 677 1
2387 1439 1
2387 1471 1
2387 1644 1
2387 1778 1
2387 1879 1
2388 324 1
2388 631 1
2388 677 1
2388 754 1
2388 1471 1
2388 1644 1
2388 1778 1
2388 1879 1
2388 1967 1
2388 2136 1
2388 2387 1
2390 593 1
2390 819 1
2391 542 1
2391 1026 1
2393 1586 1
2394 330 1
2394 399 1
2394 411 1
2394 487 1
2394 653 1
2394 756 1
2394 779 1
2394 835 1
2394 867 1
2394 1323 1
2394 1407 1
2394 1795 1
2394 2070 1
2399 91 1
2400 340 1
2401 132 1
2401 252 1
2401 543 1
2401 663 1
2401 1065 1
2402 38 1
2402 457 1
2402 841 1
2402 1576 1
2402 1936 1
2402 2252 1
2403 602 1
2403 1459 1
2403 2137 1
2404 1166 1
2404 1791 1
2404 2043 1
2404 2151 1
2405 1804 1
2405 1862 1
2406 551 1
2406 669 1
2406 1889 1
2406 1939 1
2407 32 1
2407 1697 1
2407 1967 1
2407 2145 1
2408 59 1
2408 500 1
2408 879 1
2408 2074 1
2410 560 1
2412 6 1
2412 229 1
2412 326 1
2412 330 1
2412 482 1
2412 543 1
2412 738 1
2412 1014 1
2412 1115 1
2412 1267 1
2412 1378 1
2412 1460 1
2412 1795 1
2412 1969 1
2412 2298 1
2412 2371 1
2413 1273 1
2414 850 1
2414 1869 1
2415 256 1
2415 299 1
2415 481 1
2415 1320 1
2416 1031 1
2416 1195 1
2416 1614 1
2416 2372 1
2418 702 1
2418 792 1
2418 909 1
2419 2110 1
2420 438 1
2420 1331 1
2420 2049 1
2420 2099 1
2420 2297 1
2423 0 1
2423 40 1
2423 93 1
2423 113 1
2423 123 1
2423 200 1
2423 214 1
2423 562 1
2423 567 1
2423 677 1
2423 810 1
2423 922 1
2423 1000 1
2423 1037 1
2423 1209 1
2423 1279 1
2423 1338 1
2423 1444 1
2423 1489 1
2423 1558 1
2423 1643 1
2423 1644 1
2423 1681 1
2423 1723 1
2423 1732 1
2423 1778 1
2423 1808 1
2423 1879 1
2423 1943 1
2423 1959 1
2423 2004 1
2423 2036 1
2423 2053 1
2423 2127 1
2423 2284 1
2423 2365 1
2423 2378 1
2424 1074 1
2424 1902 1
2425 1852 1
2426 1933 1
2427 751 1
2427 881 1
2428 223 1
2428 742 1
2428 966 1
2428 1038 1
2428 1150 1
2428 1655 1
2428 1801 1
2430 85 1
2430 1014 1
2430 1267 1
2430 1460 1
2430 2105 1
2430 2412 1
2431 557 1
2432 560 1
2432 1410 1
2432 1909 1
2433 1529 1
2433 2271 1
2434 93 1
2434 123 1
2434 922 1
2434 1037 1
2434 1338 1
2434 1364 1
2434 1712 1
2434 1732 1
2434 2006 1
2434 2036 1
2434 2423 1
2435 50 1
2435 451 1
2435 1038 1
2435 1092 1
2435 1554 1
2436 1167 1
2437 1711 1
2438 1000 1
2438 1497 1
2439 430 1
2440 931 1
2441 443 1
2441 605 1
2441 751 1
2441 776 1
2441 879 1
2441 1395 1
2441 1417 1
2441 1644 1
2441 1682 1
2441 1896 1
2441 1903 1
2441 1950 1
2441 2044 1
2441 2282 1
2442 433 1
2442 1355 1
2443 1272 1
2445 1161 1
2445 2050 1
2446 57 1
2446 107 1
2446 543 1
2446 550 1
2446 712 1
2446 1121 1
2446 1298 1
2446 2322 1
2447 1101 1
2447 1440 1
2447 1824 1
2447 2320 1
2448 1467 1
2448 1476 1
2450 941 1
2451 1983 1
2452 761 1
2452 1166 1
2452 1502 1
2452 2093 1
2453 76 1
2453 1979 1
2455 38 1
2455 867 1
2456 1194 1
2456 1639 1
2457 585 1
2457 689 1
2457 1153 1
2457 1707 1
2457 1806 1
2458 1153 1
2459 1718 1
2459 2032 1
2460 1070 1
2460 1868 1
2462 123 1
2462 879 1
2462 1099 1
2462 2312 1
2464 1124 1
2465 324 1
2465 605 1
2465 731 1
2465 1644 1
2465 1697 1
2465 1700 1
2465 1778 1
2465 2131 1
2466 402 1
2466 848 1
2466 933 1
2468 874 1
2469 738 1
2469 1209 1
2469 1782 1
2469 2053 1
2469 2261 1
2470 40 1
2470 517 1
2470 651 1
2470 1000 1
2470 1100 1
2470 1224 1
2470 1279 1
2470 1346 1
2470 1497 1
2470 1686 1
2470 1926 1
2470 1991 1
2470 2201 1
2470 2423 1
2470 2438 1
2471 605 1
2471 1388 1
2471 1636 1
2472 801 1
2472 831 1
2472 858 1
2472 1006 1
2472 1166 1
2472 1590 1
2472 1826 1
2472 1942 1
2472 2151 1
2473 913 1
2473 1166 1
2473 1702 1
2473 1741 1
2473 1791 1
2473 2093 1
2473 2151 1
2473 2404 1
2474 1138 1
2474 1386 1
2474 1750 1
2474 1939 1
2474 2349 1
2475 214 1
2475 1732 1
2475 1810 1
2475 2423 1
2476 1426 1
2477 610 1
2477 963 1
2478 275 1
2478 663 1
2478 756 1
2478 1938 1
2479 6 1
2479 229 1
2479 330 1
2479 461 1
2479 543 1
2479 738 1
2479 825 1
2479 1474 1
2479 1519 1
2479 1782 1
2479 2105 1
2479 2469 1
2480 248 1
2480 694 1
2480 1389 1
2481 35 1
2481 851 1
2481 1272 1
2481 1825 1
2481 2253 1
2481 2443 1
2482 634 1
2483 1011 1
2484 205 1
2484 951 1
2484 1673 1
2484 1937 1
2484 2181 1
2486 1175 1
2488 256 1
2488 576 1
2488 810 1
2488 1194 1
2488 1320 1
2488 1366 1
2488 1388 1
2488 1666 1
2488 1835 1
2488 1934 1
2488 2213 1
2489 80 1
2489 2125 1
2490 1978 1
2490 2384 1
2491 605 1
2491 864 1
2491 2044 1
2491 2219 1
2492 160 1
2492 658 1
2492 787 1
2492 1056 1
2492 2349 1
2492 2396 1
2493 562 1
2493 1172 1
2494 1546 1
2495 582 1
2495 879 1
2495 1650 1
2495 2462 1
2496 740 1
2496 1640 1
2497 432 1
2499 879 1
2499 1561 1
2501 482 1
2501 505 1
2501 1824 1
2501 2015 1
2501 2273 1
2501 2447 1
2502 1465 1
2502 1476 1
2502 1700 1
2502 2186 1
2503 8 1
2503 36 1
2503 1170 1
2503 1426 1
2505 1522 1
2508 1214 1
2509 196 1
2509 371 1
2509 521 1
2509 558 1
2509 587 1
2509 721 1
2509 977 1
2509 1665 1
2510 2358 1
2511 254 1
2511 330 1
2511 738 1
2511 784 1
2511 1519 1
2511 2005 1
2512 661 1
2513 85 1
2513 1460 1
2513 2430 1
2514 169 1
2514 196 1
2514 363 1
2514 898 1
2514 1019 1
2514 1104 1
2514 1254 1
2514 1569 1
2514 1731 1
2514 1878 1
2515 90 1
2515 845 1
2515 2142 1
2517 223 1
2517 707 1
2517 2162 1
2518 388 1
2518 699 1
2518 2207 1
2519 113 1
2520 1000 1
2520 1311 1
2520 1320 1
2520 1346 1
2520 2240 1
2520 2265 1
2521 720 1
2522 80 1
2523 321 1
